epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,126.114,1.78153,7.10178,1.03242,0,0,0,0,1.53179,6.62705,0.90835,1.94739e-05,1.94739e-05,1.94739e-05
